timestamp	tags	url	archived url
2025-12-25T12:56:37		https://tmblr.co/ZabXGNie3m6COm00	
2025-12-25T13:28:00	good addition	https://tmblr.co/ZabXGNie4CrWiy00	
2025-12-25T13:30:00		https://tmblr.co/ZabXGNie4EgSqi00	
2025-12-25T13:35:06		https://tmblr.co/ZabXGNie4JL7Ku00	
2025-12-25T15:34:24		https://tmblr.co/ZabXGNie60ZI0e00	
2025-12-25T18:09:49		https://tmblr.co/ZabXGNie8EsOCW00	
2025-12-25T21:06:33		https://tmblr.co/ZabXGNieAmfHuq00	
2025-12-25T21:34:09	God I could never know how right you'd be huh,Makes sense though. Of course they'd do that	https://tmblr.co/ZabXGNieB9wXGW00	
2025-12-25T21:45:25		https://tmblr.co/ZabXGNieBKExaW01	
2025-12-25T21:46:04		https://tmblr.co/ZabXGNieBKqbGu00	
2025-12-25T21:48:43		https://tmblr.co/ZabXGNieBNG7uu01	
2025-12-25T23:49:24		https://tmblr.co/ZabXGNieD5l3Gy00	
2025-12-26T02:00:26	jesus fucking christ	https://tmblr.co/ZabXGNieEziome00	
2025-12-26T03:53:31	holy shittttt,lotr	https://tmblr.co/ZabXGNieGbEjqe00	
2025-12-26T03:58:57	Get it something nice!	https://tmblr.co/ZabXGNieGgDgWe00	
2025-12-26T04:09:11	rerun,ish	https://tmblr.co/ZabXGNieGpbZiu00	
2025-12-26T11:01:26	she splits a new headmate every time so she can blame it	https://tmblr.co/ZabXGNieMj0hCe00	
2025-12-26T11:10:50		https://tmblr.co/ZabXGNieMrcxqm00	
2025-12-26T11:19:22		https://tmblr.co/ZabXGNieMzRQKi00	
2025-12-26T11:23:17	Surely it can't be related to the fact that they still «accidentaly» misgender us	https://tmblr.co/ZabXGNieN110Ou00	
2025-12-26T11:47:51		https://tmblr.co/ZabXGNieNNVeae00	
2025-12-26T11:51:23	<3	https://tmblr.co/ZabXGNieNQkzyi00	
2025-12-26T11:51:38		https://tmblr.co/ZabXGNieNQ_6Ge00	
2025-12-26T11:54:26		https://tmblr.co/ZabXGNieNTXgCa00	
2025-12-26T12:04:21	reference	https://tmblr.co/ZabXGNieNccoau00	
2025-12-26T12:04:50		https://tmblr.co/ZabXGNieNd3Vai00	
2025-12-26T12:05:48	the only way to take your revenge is to start kissing,in my professional opinion	https://tmblr.co/ZabXGNieNdyEmq00	
2025-12-26T12:44:27		https://tmblr.co/ZabXGNieOBKaia00	
2025-12-26T15:00:57		https://tmblr.co/ZabXGNieQ8IfCm01	
2025-12-26T18:16:31		https://tmblr.co/ZabXGNieSxLymW00	
2025-12-26T20:40:57		https://tmblr.co/ZabXGNieU-a2aW00	
2025-12-26T20:51:42		https://tmblr.co/ZabXGNieV9Pq8i00	
2025-12-26T20:58:38	well it's because the parents are stalkers,more serious answer of xourse is that childen are their parent's property.,as such they cannot be trusted witj their own decisions (the parent is always right),and must be monitored and controlled,thus creating an environnement in which compliance to authority is expected,necessary for the reproduction of capital	https://tmblr.co/ZabXGNieVFmMGi00	
2025-12-26T21:11:02		https://tmblr.co/ZabXGNieVR6-Gu00	
2025-12-26T21:11:24		https://tmblr.co/ZabXGNieVRSnay00	
2025-12-26T21:12:09		https://tmblr.co/ZabXGNieVS8tqa00	
2025-12-26T21:13:19		https://tmblr.co/ZabXGNieVTDE4m00	
2025-12-26T22:58:10		https://tmblr.co/ZabXGNieWzCxSW00	
2025-12-26T23:04:13		https://tmblr.co/ZabXGNieX2kqWe00	
2025-12-26T23:05:38		https://tmblr.co/ZabXGNieX42Qqq00	
2025-12-26T23:16:01		https://tmblr.co/ZabXGNieXDYWee00	
2025-12-26T23:27:16		https://tmblr.co/ZabXGNieXNrgWa00	
2025-12-27T01:16:31		https://tmblr.co/ZabXGNieYxsQKm00	
2025-12-27T02:27:06		https://tmblr.co/ZabXGNieZyV64i01	
2025-12-27T07:00:40		https://tmblr.co/ZabXGNiedsxgOW00	
2025-12-27T10:59:05		https://tmblr.co/ZabXGNiehHDECa00	
2025-12-27T12:35:34		https://tmblr.co/ZabXGNieifY_yi00	
2025-12-27T12:51:40		https://tmblr.co/ZabXGNieiuIWeq00	
2025-12-27T12:52:44		https://tmblr.co/ZabXGNieivGVue00	
2025-12-27T15:00:57		https://tmblr.co/ZabXGNiekkf5Su00	
2025-12-27T15:15:05	if you have links to the relevant post I or others have made send them to me so I can replace the citation neededs,txttletale blocked me a friend sent me this post,but seeing as she's effectively doing Pedojacketing but Woke I don't actually think I owe her any kindness	https://tmblr.co/ZabXGNiekxbl4e00	
2025-12-27T16:02:13		https://tmblr.co/ZabXGNielclBym00	
2025-12-27T16:15:48		https://tmblr.co/ZabXGNielpBdOu00	
2025-12-27T18:10:24		https://tmblr.co/ZabXGNienS5nGa00	
2025-12-27T20:20:34	<3	https://tmblr.co/ZabXGNiepJGg4i00	
2025-12-27T21:53:44		https://tmblr.co/ZabXGNieqeZ_GW00	
2025-12-27T21:56:09		https://tmblr.co/ZabXGNieqgnS4m00	
2025-12-27T21:56:31	things that are True	https://tmblr.co/ZabXGNieqh7ZKa00	
2025-12-27T22:26:24		https://tmblr.co/ZabXGNier6UDOu01	
2025-12-27T22:42:45		https://tmblr.co/ZabXGNierLSaCu00	
2025-12-27T22:55:35	perhaps abortion is wrong  then....	https://tmblr.co/ZabXGNierXC64m00	
2025-12-27T23:02:51		https://tmblr.co/ZabXGNierds8Ca00	
2025-12-27T23:16:54		https://tmblr.co/ZabXGNierqilOm00	
2025-12-27T23:21:40		https://tmblr.co/ZabXGNierv4Eqm00	
2025-12-27T23:21:56		https://tmblr.co/ZabXGNiervKJKy00	
2025-12-27T23:43:10		https://tmblr.co/ZabXGNiesClluu00	
